Id, Title, Year, Num_Citiation, Authors, Fields_of_Study, 
2113323428, TanGeoMS: Tangible Geospatial Modeling System,2010,26, Laura Tateosian; Helena Mitasova; Brendan Harmon; Brent Fogleman; Katherine Weaver; Russel S. Harmon, Simulation; Terrain; Geospatial analysis; Geographic information system; Tangible user interface; Geospatial predictive modeling; Data modeling; Solid modeling; User interface; Computer science, 
2046918726, PLIC: bridging the gap between streamlines and LIC,1999,42, Vivek Verma; David L. Kao; Alex Pang, Streamlines streaklines and pathlines; Computer animation; Theoretical computer science; Computer vision; Artificial intelligence; Animation; Image quality; Computer science; Speedup; Pixel; Texture mapping; Image texture, 
2113386367, A Framework of Interaction Costs in Information Visualization,2008,69, Heidi Lam, , 
2046927964, VDVR: Verifiable Volume Visualization of Projection-Based Data,2010,6, Ziyi Zheng; Wei Xu; Klaus Mueller, Computer vision; Theoretical computer science; Rendering (computer graphics); Raw data; Iterative reconstruction; Test data generation; Data visualization; Visualization; Interpolation; Artificial intelligence; Computer science; Trilinear interpolation, 
2113397971, Probabilistic surfaces: point based primitives to show surface uncertainty,2002,30, Gevorg Grigoryan; Penny Rheingans, Theoretical computer science; Normal; Computer vision; Visualization; Data visualization; Environmental pollution; Polygon; Probabilistic logic; Computational geometry; Artificial intelligence; Computer science; Information visualization, 
2046933226, Fuzzy Volume Rendering,2012,12, Nathaniel Fout; Kwan-Liu Ma, Volume rendering; Rendering (computer graphics); Computer vision; Theoretical computer science; Artificial intelligence; Visualization; Data visualization; Fuzzy set; Fuzzy logic; Computer science; Propagation of uncertainty; Unbiased rendering, 
2166261239, FI3D: Direct-Touch Interaction for the Exploration of 3D Scientific Visualization Spaces,2010,55, Lingyun Yu; Pjotr Svetachov; Petra Isenberg; Maarten H. Everts; Tobias Isenberg, Computer vision; Human–computer interaction; Visualization; Data visualization; Comprehension; Information space; Scientific visualization; Solid modeling; Metaverse; Artificial intelligence; Computer science; Information visualization, 
2113470086, From Tasks to Tools: A Field Study in Collaborative Visual Analytics,2007,1, Daniel Ha; Minjung Kim; Andrew Wade; William Chao; Kevin Ho; Linda T. Kaastra; Brian D. Fisher; John Dill, Computer science; Sensemaking; Task analysis; Grounded theory; Data science; Visual analytics; CONTEST; Knowledge management, 
2166334656, Multifield-Graphs: An Approach to Visualizing Correlations in Multifield Scalar Data,2006,66, Natascha Sauber; Holger Theisel; Hans-Peter Seidel, , 
2166365305, Entourage: Visualizing Relationships between Biological Pathways using Contextual Subsets,2013,29, Alexander Lex; Christian Partl; Denis Kalkofen; Marc Streit; Samuel Gratzl; Anne Mai Wassermann; Dieter Schmalstieg; Hanspeter Pfister, Theoretical computer science; Computer vision; Visualization; Interdependence; Data visualization; Biological network; Computer graphics; Context awareness; Biological pathway; Artificial intelligence; Computer science; Graph, 
2113534353, A Multi-Threading Architecture to Support Interactive Visual Exploration,2009,47, Harald Piringer; Christian Tominski; Philipp Muigg; Wolfgang Berger, Data visualization; Architecture; Visualization; Software architecture; Thread (computing); Interactive visualization; Real-time computing; User interface; Information visualization; Computer science, 
2113539651, Effective visualization of complex vascular structures using a non-parametric vessel detection method,2008,21, Alark Joshi; Xiaoning Qian; Donald P. Dione; Ketan R. Bulsara; Christopher K. Breuer; Albert J. Sinusas; Xenophon Papademetris, , 
2113606855, Volume rendering methods for computational fluid dynamics visualization,1994,17, David S. Ebert; Roni Yagel; James N. Scott; Yair Kurzion, , 
2113623008, Interactive visualization methods for four dimensions,1993,44, Andrew J. Hanson; Robert A. Cross, Computer vision; Rendering (computer graphics); Theoretical computer science; Data visualization; Visualization; Animation; Interactive visualization; Computer graphics; Artificial intelligence; Computer science; Graphics hardware; Information visualization, 
2113624255, An interactive cerebral blood vessel exploration system,1997,29, Anna Puig; Dani Tost; Isabel Navazo, Volume rendering; Rendering (computer graphics); Maximum intensity projection; Iterative reconstruction; Vascular disease; Computer vision; Visualization; Magnetic resonance angiography; Artificial intelligence; Blood vessel; Radiology; Computer science, 
2166530471, Distributed Cognition as a Theoretical Framework for Information Visualization,2008,83, Zhicheng Liu; Nancy J. Nersessian; John T. Stasko, Data visualization; Reductionism; Computer science; Cognition; Knowledge management; Socially distributed cognition; Information visualization, 
1585101387, Hardware-based nonlinear filtering and segmentation using high-level shading languages,2003,50, Ivan Viola; Armin Kanitsar; M.E. Groller, 4D vector; Computer vision; Theoretical computer science; Computer hardware; Smoothing; Computer graphics; Artificial intelligence; Computer science; Image segmentation; Shading; Graphics hardware; Hardware acceleration; Shading language, 
2166624493, Dynamic graphics for network visualization,1990,12, Richard A. Becker; Stephen G. Eick; Eileen O Miller; Allan R. Wilks, Theoretical computer science; Network simulation; Human–computer interaction; Data visualization; Graphics; Graph drawing; Computer graphics; Computer science; Graphical user interface, 
2113818989, Volume Refinement Fairing Isosurfaces,2004,4, Martin Bertram, Grid; Computer vision; Scalar field; Volume rendering; Computational geometry; Mesh generation; Interpolation; Adaptive mesh refinement; Image texture; Artificial intelligence; Mathematical optimization; Mathematics, 
2113841613, The vision camera: An interactive tool for volume data exploration and navigation,1993,6, Hans-Heino Ehricke; G. Daiber; Wolfgang Strasser, , 
2047278257, Professional analysts using a large high-resolution display,2009,9, Alex Endert; Christopher Andrews; Glenn A. Fink; Chris North, , 
2047286432, Fast oriented line integral convolution for vector field visualization via the Internet,1997,50, Rainer Wegenkittl; M. Eduard Gröller, Vector field; Rendering (computer graphics); Kernel (linear algebra); Theoretical computer science; Artificial intelligence; Computer vision; Integral equation; Animation; Line integral convolution; Kernel (image processing); Computer science; Convolution, 
1972380482, SketchPadN-D: WYDIWYG Sculpting and Editing in High-Dimensional Space,2013,12, Bing Wang; Puripant Ruchikachorn; Klaus Mueller, , 
1972430363, Visual Inspection Methods for Quality Control in Automotive Engineering,2004,0, Hans Hagen; Andreas Disch; Jochen Ehret; Ralf Klein; Sascha Köhn; Dirk Zeckzer; Michael Münchhofen, , 
1972824939, Splatting without the blur,1999,79, Klaus Mueller; Torsten Möller; Roger Crawfis, , 
1973012451, UpSet: Visualization of Intersecting Sets,2014,202, Alexander Lex; Nils Gehlenborg; Hendrik Strobelt; Romain Vuillemot; Hanspeter Pfister, Theoretical computer science; Computer vision; Matrix (mathematics); Artificial intelligence; Combinatorial explosion; Duality (optimization); Data visualization; Computer graphics; Visualization; Computer science; Scalability; Sorting, 
1973260888, Enron case study: Analysis of email behavior using EmailTime,2010,1, Minoo Erfani Joorabchi; Ji-Dong Yim; Mona Erfani Joorabchi; Christopher D. Shaw, Data mining; Computer science; World Wide Web; Internet privacy; HTML email; Email address harvesting; User interface, 
2513057949, What do Constraint Programming Users Want to See? Exploring the Role of Visualisation in Profiling of Models and Search,2017,6, Sarah Goodwin; Christopher David Mears; Tim Dwyer; Maria Jose Garcia De La Banda; Guido Tack; Mark Wallace, Theoretical computer science; Constraint programming; Computer science; Profiling (computer programming); Visual analytics; Visualization; Programmer; Design process; Solver, 
2513074232, Decal-Maps: Real-Time Layering of Decals on Surfaces for Multivariate Visualization,2017,3, Allan Rocha; Usman R. Alim; Julio Daniel Silva; Mario Costa Sousa, , 
2075035638, Time-critical multiresolution scene rendering,1999,46, Enrico Gobbetti; Eric Bouvier, Artificial intelligence; Frame rate; Theoretical computer science; Computer vision; Rendering (computer graphics); Computational geometry; Constrained optimization; Computer science; Data structure; Level of detail; Polygon mesh; Bounded function, 
2075038621, Parallel Tag Clouds to explore and analyze faceted text corpora,2009,147, Christopher Collins; Fernanda B. Viégas; Martin Wattenberg, Computer science; Interactivity; Entry point; Data mining; Visualization; Tag cloud; Data visualization; Information retrieval; Parallel coordinates; Text corpus; Text mining, 
2513302583, Visplause: Visual Data Quality Assessment of Many Time Series Using Plausibility Checks,2017,6, Clemens Arbesser; Florian Spechtenhauser; Thomas Mühlbacher; Harald Piringer, Time series; Task analysis; Clustering high-dimensional data; Computer science; Engineering design process; Data mining; Data modeling; Data quality, 
2075121582, OnSet: A Visualization Technique for Large-scale Binary Set Data,2014,26, Ramik Sadana; Timothy Major; Alistair D. M. Dove; John T. Stasko, Euler diagram; Computer vision; Cardinality; Theoretical computer science; Artificial intelligence; Unordered pair; Visualization; Data visualization; Visual analytics; Information visualization; Computer science; Text mining, 
2513314912, Hashedcubes: Simple Low Memory Real-Time Visual Exploration of Big Data,2017,21, Cicero Augusto de Lara Pahins; Sean A. Stephens; Carlos Eduardo Scheidegger; João Luiz Dihl Comba, Memory management; Interactive visual analysis; Data visualization; Theoretical computer science; Big data; Computer science; Data cube; Visualization; Scalability; Data structure, 
2513374982, The Attraction Effect in Information Visualization,2017,18, Evanthia Dimara; Anastasia Bezerianos; Pierre Dragicevic, Theoretical computer science; Data visualization; Decoy effect; Data mining; Crowdsource; Visualization; Human–computer interaction; Computer science; Cognitive bias; Information visualization; Cognition; Attraction, 
2513636825, Molecular Surface Maps,2017,6, Michael Krone; Florian Friess; Katrin Scharnowski; Guido Reina; Silvia Fademrecht; Tobias Kulschewski; Jürgen Pleiss; Thomas Ertl, Theoretical computer science; World map; Artificial intelligence; Automatic summarization; Surface map; Computer vision; Data visualization; Dimensionality reduction; Computer science; Animation; Visualization; Cube, 
2513655887, VisMatchmaker: Cooperation of the User and the Computer in Centralized Matching Adjustment,2017,0, Po Ming Law; Wenchao Wu; Yixian Zheng; Huamin Qu, Adjacency matrix; Theoretical computer science; Visualization; Domain knowledge; Visual analytics; Number line; Bipartite graph; Computer science; Resource allocation; List ranking; Distributed computing, 
2513780624, VLAT : Development of a Visualization Literacy Assessment Test,2017,12, Sukwon Lee; Sung-Hee Kim; Bum Chul Kwon, Theoretical computer science; Data visualization; Data science; Item analysis; Information retrieval; Visual analytics; Literacy; Computer science; Visualization; Content validity; Information visualization; Educational measurement, 
